Date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,AQI,target,station_n
2014-06-20,53.541666666666664,56.166666666666664,3.0833333333333335,29.859941066359642,941.6666666666666,91.16666666666667,23.05,1001.4125,18.7,1.1833333333333333,1.1125,91.0,4,5
2014-06-20,36.75,25.916666666666668,2.3333333333333335,12.291666666666666,416.6666666666667,101.5,23.275000000000002,998.35,16.837500000000002,0.41250000000000003,1.5833333333333333,102.0,3,11
2014-06-20,44.125,56.625,2.0,26.708333333333332,816.6666666666666,101.20833333333333,23.3125,999.5416666666666,17.579166666666666,0.3416666666666666,1.0416666666666667,102.0,3,1
2014-06-20,41.166666666666664,59.416666666666664,4.541666666666667,28.682743996929744,829.1666666666666,87.5,22.683333333333334,998.5,17.083333333333332,0.21666666666666667,1.7666666666666666,88.0,4,2
2014-06-20,34.958333333333336,49.666666666666664,2.9166666666666665,31.208333333333332,912.5,85.79166666666667,22.52916666666667,1003.1083333333332,17.216666666666665,0.22916666666666666,1.7,86.0,4,8
2014-06-20,39.875,47.75,2.7083333333333335,19.178215466052617,587.5,95.33333333333333,22.900000000000002,1003.9125,17.275000000000002,0.3458333333333334,1.9208333333333334,95.0,4,12
2014-06-20,42.166666666666664,51.333333333333336,2.625,27.375,783.3333333333334,98.83333333333333,22.52916666666667,1003.1083333333332,17.216666666666665,0.22916666666666666,1.7,99.0,4,6
2014-06-20,41.875,49.208333333333336,2.9166666666666665,33.609941066359646,766.6666666666666,80.33333333333333,23.05,1001.4125,18.7,1.1833333333333333,1.1125,80.0,4,7
2014-06-21,69.58333333333333,70.75,4.791666666666667,35.0,1062.5,91.66666666666667,21.891666666666666,1002.8625000000001,18.7,0.625,0.9458333333333333,132.0,3,5
2014-06-21,76.45833333333333,82.75,4.375,21.625,1045.8333333333333,96.83333333333333,22.175,999.7291666666666,17.466666666666665,0.016666666666666666,1.5208333333333333,155.0,3,2
2014-06-21,64.08333333333333,68.66666666666667,4.25,26.791666666666668,958.3333333333334,88.33333333333333,22.320833333333336,1004.4375,16.679166666666667,0.15416666666666667,1.6208333333333333,114.0,3,3
2014-06-21,68.91666666666667,68.91666666666667,4.458333333333333,41.958333333333336,737.5,79.33333333333333,21.891666666666666,1002.8625000000001,18.7,0.625,0.9458333333333333,130.0,3,10
2014-06-21,70.66666666666667,47.0,3.625,18.375,747.9166666666666,87.5,22.079166666666666,999.7791666666667,16.75,0.07916666666666666,1.7458333333333333,136.0,3,11
2014-06-21,67.70833333333333,72.41666666666667,2.6666666666666665,29.583333333333332,1087.5,90.875,22.066666666666666,1001.0041666666666,17.6625,0.5666666666666667,0.9500000000000001,126.0,3,1
2014-06-21,68.25,78.83333333333333,4.583333333333333,42.046195197543796,945.8333333333334,83.625,22.079166666666666,999.7791666666667,16.75,0.07916666666666666,1.7458333333333333,128.0,3,4
2014-06-21,65.41666666666667,70.20833333333333,7.375,45.583333333333336,929.1666666666666,68.79166666666667,21.891666666666666,1002.8625000000001,18.7,0.625,0.9458333333333333,118.0,3,7
2014-06-21,56.958333333333336,65.70833333333333,7.208333333333333,35.5,954.1666666666666,100.41666666666667,22.320833333333336,1004.4375,16.679166666666667,0.15416666666666667,1.6208333333333333,101.0,3,6
2014-06-21,56.875,60.125,3.5416666666666665,37.666666666666664,1200.0,95.66666666666667,22.141666666666666,1002.1875,17.204166666666666,0.6749999999999999,1.4833333333333334,96.0,4,9
2014-06-21,57.583333333333336,65.0,6.083333333333333,38.416666666666664,1029.1666666666667,86.25,22.320833333333336,1004.4375,16.679166666666667,0.15416666666666667,1.6208333333333333,96.0,4,8
2014-06-21,73.625,79.375,5.458333333333333,30.25,945.8333333333334,99.58333333333333,22.7625,1005.1625,16.570833333333333,0.12916666666666668,1.4958333333333333,145.0,3,12
2014-06-22,33.375,47.666666666666664,2.5416666666666665,39.0,750.0,93.08333333333333,22.308333333333334,1004.6625,16.591666666666665,0.0,1.4041666666666668,93.0,4,6
2014-06-22,38.875,42.625,2.2083333333333335,34.541666666666664,708.3333333333334,85.08333333333333,22.150000000000002,1003.1208333333334,17.941666666666666,0.0,0.9916666666666667,85.0,4,5
2014-06-22,33.875,39.833333333333336,2.0,23.291666666666668,529.1666666666666,94.0,22.983333333333334,1005.4499999999999,16.412499999999998,0.0,1.5833333333333333,94.0,4,12
2014-06-22,32.416666666666664,32.416666666666664,2.2083333333333335,42.5,404.1666666666667,76.75,22.150000000000002,1003.1208333333334,17.941666666666666,0.0,0.9916666666666667,77.0,4,10
2014-06-22,23.708333333333332,34.666666666666664,3.2916666666666665,13.636548799385949,629.1666666666666,93.29166666666667,21.758333333333336,1000.0958333333333,16.258333333333333,0.0,1.7583333333333335,93.0,4,2
2014-06-22,27.958333333333332,43.125,2.0,24.291666666666668,608.3333333333334,93.45833333333333,22.6375,1001.225,17.129166666666666,0.004166666666666667,0.8291666666666666,93.0,4,1
2014-06-22,30.416666666666668,45.666666666666664,2.4166666666666665,39.041666666666664,762.5,82.41666666666667,22.308333333333334,1004.6625,16.591666666666665,0.0,1.4041666666666668,82.0,4,8
2014-06-22,20.0,18.625,2.0,8.208333333333334,266.6666666666667,93.75,22.183333333333334,1000.0666666666666,15.408333333333333,0.004166666666666667,1.4833333333333334,94.0,4,11
2014-06-22,32.708333333333336,42.125,2.0416666666666665,37.125,795.8333333333334,86.04166666666667,22.150000000000002,1002.3958333333334,16.758333333333333,0.0,1.3,86.0,4,9
2014-06-22,38.5,51.791666666666664,2.125,32.416666666666664,712.5,79.83333333333333,22.308333333333334,1004.6625,16.591666666666665,0.0,1.4041666666666668,80.0,4,3
2014-06-22,28.25,42.375,4.458333333333333,38.541666666666664,516.6666666666666,69.54166666666667,22.150000000000002,1003.1208333333334,17.941666666666666,0.0,0.9916666666666667,70.0,4,7
2014-06-22,22.25,30.5,2.0,23.958333333333332,516.6666666666666,94.20833333333333,22.183333333333334,1000.0666666666666,15.408333333333333,0.004166666666666667,1.4833333333333334,94.0,4,4
2014-06-23,25.041666666666668,41.458333333333336,2.0833333333333335,43.041666666666664,637.5,98.125,25.129166666666666,1001.1833333333334,15.841666666666667,0.0,1.1791666666666667,98.0,4,9
2014-06-23,26.416666666666668,44.833333333333336,2.0,32.958333333333336,562.5,90.75,25.066666666666666,1003.4583333333334,14.483333333333334,0.0,1.3833333333333335,91.0,4,3
2014-06-23,29.5,79.125,3.6666666666666665,56.443274399692974,450.0,74.125,24.75,1001.8416666666667,16.929166666666667,0.0,0.8666666666666667,79.0,4,7
2014-06-23,24.833333333333332,39.875,2.2083333333333335,41.77660773302631,600.0,95.04166666666667,24.75,1001.8416666666667,16.929166666666667,0.0,0.8666666666666667,95.0,4,5
2014-06-23,16.916666666666668,26.583333333333332,2.375,16.678215466052617,387.5,92.16666666666667,24.28333333333333,998.8541666666666,14.316666666666668,0.0,1.5958333333333332,92.0,4,2
2014-06-23,26.791666666666668,51.166666666666664,2.0,36.333333333333336,595.8333333333334,92.25,25.366666666666664,1000.0291666666667,14.6625,0.0,0.9041666666666667,92.0,4,1
2014-06-23,18.708333333333332,33.375,2.0833333333333335,29.125,412.5,91.04166666666667,25.554166666666664,998.7375000000001,13.475,0.0,1.5916666666666668,91.0,4,4
2014-06-23,12.5,14.541666666666666,2.2083333333333335,10.151607733026308,220.83333333333334,90.875,25.554166666666664,998.7375000000001,13.475,0.0,1.5916666666666668,91.0,4,11
2014-06-23,22.166666666666668,40.583333333333336,2.0416666666666665,42.458333333333336,570.8333333333334,92.0,25.066666666666666,1003.4583333333334,14.483333333333334,0.0,1.3833333333333335,92.0,4,8
2014-06-23,20.041666666666668,36.083333333333336,2.7083333333333335,27.359941066359642,383.3333333333333,101.66666666666667,25.495833333333334,1004.2083333333334,14.233333333333334,0.0,1.6833333333333333,102.0,3,12
2014-06-23,27.041666666666668,27.041666666666668,2.125,45.416666666666664,366.6666666666667,86.29166666666667,24.75,1001.8416666666667,16.929166666666667,0.0,0.8666666666666667,86.0,4,10
2014-06-23,24.791666666666668,47.166666666666664,2.8333333333333335,46.958333333333336,679.1666666666666,99.5,25.066666666666666,1003.4583333333334,14.483333333333334,0.0,1.3833333333333335,100.0,4,6
2014-06-24,42.416666666666664,78.83333333333333,4.833333333333333,35.484941066359646,558.3333333333334,149.58333333333334,26.758333333333336,995.3249999999999,15.108333333333334,0.0,1.8166666666666667,173.0,3,4
2014-06-24,35.625,50.791666666666664,2.5833333333333335,16.875,454.1666666666667,151.95833333333334,26.758333333333336,995.3249999999999,15.108333333333334,0.0,1.8166666666666667,176.0,3,11
2014-06-24,56.583333333333336,88.20833333333333,6.333333333333333,44.75,875.0,120.83333333333333,26.78333333333333,1000.0541666666667,16.629166666666666,0.0,1.6583333333333332,131.0,3,3
2014-06-24,41.458333333333336,82.58333333333333,5.0,30.549705331798208,808.3333333333334,140.0,25.791666666666668,995.6,15.920833333333334,0.0,1.6125,159.0,3,2
2014-06-24,60.375,61.5,6.083333333333333,63.708333333333336,575.0,103.16666666666667,26.145833333333332,998.3666666666667,18.020833333333332,0.0,1.3166666666666667,105.0,3,10
2014-06-24,49.291666666666664,104.0,2.375,47.375,770.8333333333334,114.66666666666667,26.770833333333332,996.5,16.3,0.0,0.8958333333333334,122.0,3,1
2014-06-24,49.208333333333336,97.08333333333333,5.166666666666667,74.25,591.6666666666666,93.75,26.145833333333332,998.3666666666667,18.020833333333332,0.0,1.3166666666666667,97.0,4,7
2014-06-24,52.333333333333336,87.29166666666667,4.875,58.708333333333336,954.1666666666666,121.70833333333333,26.400000000000002,997.7375000000001,17.208333333333332,0.0,1.1833333333333333,132.0,3,9
2014-06-24,49.125,82.04166666666667,4.958333333333333,52.0,845.8333333333334,120.20833333333333,26.145833333333332,998.3666666666667,18.020833333333332,0.0,1.3166666666666667,130.0,3,5
2014-06-24,58.125,85.75,8.583333333333334,63.943274399692974,970.8333333333334,105.29166666666667,26.78333333333333,1000.0541666666667,16.629166666666666,0.0,1.6583333333333332,108.0,3,8
2014-06-24,55.833333333333336,104.45833333333333,9.625,64.08333333333333,870.8333333333334,132.875,26.78333333333333,1000.0541666666667,16.629166666666666,0.0,1.6583333333333332,148.0,3,6
2014-06-24,55.833333333333336,88.75,7.125,52.42821546605262,645.8333333333334,109.29166666666667,27.016666666666666,1000.875,16.025000000000002,0.0,1.9749999999999999,114.0,3,12
2014-06-25,100.79166666666667,133.125,8.875,61.666666666666664,1133.3333333333333,69.0,24.304166666666664,997.5208333333334,20.783333333333335,0.0,1.4000000000000001,236.0,2,7
2014-06-25,99.54166666666667,134.375,2.9583333333333335,50.125,1162.5,65.625,24.304166666666664,995.7208333333333,19.829166666666666,0.004166666666666667,0.9041666666666667,232.0,2,1
2014-06-25,101.5,115.79166666666667,9.291666666666666,40.916666666666664,1204.1666666666667,107.04166666666667,24.704166666666666,994.4541666666668,18.229166666666668,0.029166666666666664,1.3791666666666667,238.0,2,4
2014-06-25,99.91666666666667,105.54166666666667,6.625,27.833333333333332,966.6666666666666,108.70833333333333,24.704166666666666,994.4541666666668,18.229166666666668,0.029166666666666664,1.3791666666666667,233.0,2,11
2014-06-25,106.54166666666667,106.54166666666667,20.083333333333332,52.25,1345.8333333333333,82.91666666666667,24.650000000000002,999.2125,18.870833333333334,0.0,1.7041666666666666,255.0,2,8
2014-06-25,93.58333333333333,124.33333333333333,10.583333333333334,40.208333333333336,1287.5,107.08333333333333,24.995833333333334,994.5666666666666,18.179166666666667,0.0,1.6708333333333334,212.0,2,2
2014-06-25,101.58333333333333,127.625,14.125,46.333333333333336,1266.6666666666667,81.125,24.650000000000002,999.2125,18.870833333333334,0.0,1.7041666666666666,239.0,2,3
2014-06-25,95.875,114.66666666666667,8.708333333333334,56.083333333333336,1412.5,81.08333333333333,23.974999999999998,996.9499999999999,19.733333333333334,0.0,1.2625,220.0,2,9
2014-06-25,92.20833333333333,122.83333333333333,18.125,55.208333333333336,1237.5,88.58333333333333,24.650000000000002,999.2125,18.870833333333334,0.0,1.7041666666666666,207.0,2,6
2014-06-25,101.91666666666667,101.91666666666667,10.458333333333334,60.916666666666664,1050.0,77.125,24.304166666666664,997.5208333333334,20.783333333333335,0.0,1.4000000000000001,240.0,2,10
2014-06-25,101.375,130.625,9.916666666666666,43.219882132719285,1058.3333333333333,84.75,25.233333333333334,999.9708333333333,18.6875,0.0375,1.8499999999999999,238.0,2,12
2014-06-25,111.0,126.66666666666667,11.916666666666666,50.708333333333336,1454.1666666666667,88.125,24.304166666666664,997.5208333333334,20.783333333333335,0.0,1.4000000000000001,270.0,2,5
2014-06-26,119.70833333333333,125.375,2.0,26.958333333333332,1008.3333333333334,124.625,27.245833333333334,999.5791666666668,20.054166666666667,0.0,1.2041666666666666,299.0,2,12
2014-06-26,117.83333333333333,128.83333333333334,6.375,41.625,1216.6666666666667,131.58333333333334,27.224999999999998,998.8000000000001,20.158333333333335,0.0,1.3833333333333335,293.0,2,6
2014-06-26,126.66666666666667,136.08333333333334,2.5416666666666665,35.958333333333336,1200.0,130.125,27.395833333333332,996.5583333333334,21.170833333333334,0.0,1.1958333333333333,305.0,1,9
2014-06-26,136.54166666666666,149.33333333333334,4.291666666666667,29.666666666666668,1133.3333333333333,123.70833333333333,27.224999999999998,998.8000000000001,20.158333333333335,0.0,1.3833333333333335,313.0,1,3
2014-06-26,84.95833333333333,73.25,4.375,16.083333333333332,737.5,110.20833333333333,27.666666666666668,994.1333333333333,18.8875,0.0,1.55,183.0,3,11
2014-06-26,99.625,107.375,4.833333333333333,30.416666666666668,966.6666666666666,106.08333333333333,27.666666666666668,994.1333333333333,18.8875,0.0,1.55,232.0,2,4
2014-06-26,121.20833333333333,122.33333333333333,6.875,40.541666666666664,820.8333333333334,116.125,27.400000000000002,997.125,22.120833333333334,0.0,1.3875,301.0,1,10
2014-06-26,142.79166666666666,142.79166666666666,5.875,38.5,1175.0,121.45833333333333,27.224999999999998,998.8000000000001,20.158333333333335,0.0,1.3833333333333335,318.0,1,8
2014-06-26,127.0,141.125,4.083333333333333,43.041666666666664,904.1666666666666,99.375,27.400000000000002,997.125,22.120833333333334,0.0,1.3875,305.0,1,7
2014-06-26,132.66666666666666,154.54166666666666,2.0,35.375,1079.1666666666667,111.33333333333333,27.6375,995.3833333333333,21.033333333333335,0.012499999999999999,0.7458333333333332,310.0,1,1
2014-06-26,118.08333333333333,135.08333333333334,2.9583333333333335,37.443274399692974,1258.3333333333333,117.95833333333333,27.400000000000002,997.125,22.120833333333334,0.0,1.3875,294.0,2,5
2014-06-26,119.0,125.5,2.4166666666666665,30.01154879938595,1029.1666666666667,99.95833333333333,25.525000000000002,994.3458333333333,20.491666666666667,0.5541666666666667,1.7041666666666666,297.0,2,2
2014-06-27,22.75,22.75,5.083333333333333,41.416666666666664,254.16666666666666,69.875,28.004166666666666,1000.6625,14.466666666666667,0.0,1.5791666666666666,70.0,4,10
2014-06-27,29.833333333333332,54.541666666666664,2.8333333333333335,54.40160773302631,391.6666666666667,63.0,28.004166666666666,1000.6625,14.466666666666667,0.0,1.5791666666666666,63.0,4,7
2014-06-27,22.0,22.0,2.8333333333333335,37.833333333333336,450.0,80.20833333333333,28.508333333333336,1002.2333333333332,13.054166666666667,0.0,1.8958333333333333,80.0,4,8
2014-06-27,13.958333333333334,37.75,2.0416666666666665,44.291666666666664,825.0,69.54166666666667,28.004166666666666,1000.6625,14.466666666666667,0.0,1.5791666666666666,70.0,4,5
2014-06-27,10.416666666666666,19.125,2.0,23.833333333333332,275.0,87.95833333333333,29.5,997.7958333333332,9.708333333333334,0.0,2.158333333333333,88.0,4,4
2014-06-27,33.0,57.916666666666664,3.375,45.008038665131544,600.0,63.875,28.508333333333336,1002.2333333333332,13.054166666666667,0.0,1.8958333333333333,64.0,4,3
2014-06-27,24.125,46.875,6.25,43.40160773302631,595.8333333333334,82.54166666666667,29.258333333333336,1000.0500000000001,12.408333333333333,0.0,1.9000000000000001,83.0,4,9
2014-06-27,20.458333333333332,37.25,3.2083333333333335,46.625,504.1666666666667,81.04166666666667,28.508333333333336,1002.2333333333332,13.054166666666667,0.0,1.8958333333333333,81.0,4,6
2014-06-27,14.875,26.75,2.4166666666666665,10.344882132719283,262.5,79.20833333333333,29.5,997.7958333333332,9.708333333333334,0.0,2.158333333333333,79.0,4,11
2014-06-27,28.541666666666668,62.375,2.4583333333333335,35.25,504.1666666666667,78.95833333333333,29.120833333333334,998.8833333333333,12.820833333333333,0.0,1.2666666666666666,79.0,4,1
2014-06-27,17.166666666666668,34.083333333333336,2.5416666666666665,25.833333333333332,358.3333333333333,74.54166666666667,27.787499999999998,1002.9499999999999,12.3125,0.0,1.8583333333333334,75.0,4,12
2014-06-27,14.875,25.416666666666668,2.5,17.401607733026307,362.5,82.91666666666667,27.675,997.625,11.625,0.0,2.4166666666666665,83.0,4,2
2014-06-28,20.833333333333332,58.208333333333336,4.125,45.083333333333336,529.1666666666666,81.45833333333333,28.78333333333333,998.9291666666667,12.429166666666667,0.0,1.4000000000000001,81.0,4,9
2014-06-28,10.75,24.541666666666668,3.5416666666666665,9.041666666666666,258.3333333333333,89.125,30.45,996.625,10.229166666666666,0.0,2.158333333333333,89.0,4,11
2014-06-28,21.041666666666668,21.041666666666668,3.7083333333333335,43.208333333333336,470.8333333333333,79.5,29.304166666666664,1001.2083333333334,12.954166666666666,0.0,1.7,80.0,4,8
2014-06-28,15.291666666666666,36.875,2.875,26.678215466052617,466.6666666666667,80.04166666666667,26.583333333333332,996.8208333333333,13.875,0.0,1.8291666666666666,80.0,4,2
2014-06-28,18.291666666666668,44.208333333333336,12.541666666666666,44.583333333333336,491.6666666666667,72.5,28.566666666666666,999.5124999999999,13.716666666666667,0.0,1.0250000000000001,72.0,4,5
2014-06-28,19.166666666666668,45.083333333333336,2.8333333333333335,28.291666666666668,333.3333333333333,74.54166666666667,28.95,1001.9458333333333,12.595833333333333,0.0,1.5625,75.0,4,12
2014-06-28,26.208333333333332,67.83333333333333,3.875,55.166666666666664,450.0,67.91666666666667,28.566666666666666,999.5124999999999,13.716666666666667,0.0,1.0250000000000001,68.0,4,7
2014-06-28,14.541666666666666,30.166666666666668,6.5,29.833333333333332,270.8333333333333,88.20833333333333,30.45,996.625,10.229166666666666,0.0,2.158333333333333,88.0,4,4
2014-06-28,24.708333333333332,24.708333333333332,8.625,56.833333333333336,500.0,63.791666666666664,28.566666666666666,999.5124999999999,13.716666666666667,0.0,1.0250000000000001,64.0,4,10
2014-06-28,20.583333333333332,56.25,3.125,38.541666666666664,450.0,75.79166666666667,29.304166666666664,1001.2083333333334,12.954166666666666,0.0,1.7,76.0,4,3
2014-06-28,19.416666666666668,51.166666666666664,4.458333333333333,49.333333333333336,466.6666666666667,85.29166666666667,29.304166666666664,1001.2083333333334,12.954166666666666,0.0,1.7,85.0,4,6
2014-06-28,23.958333333333332,72.54166666666667,3.125,41.625,466.6666666666667,79.08333333333333,29.77916666666667,997.7208333333333,13.933333333333332,0.0,0.875,79.0,4,1
2014-06-29,48.5,94.58333333333333,19.625,55.083333333333336,1391.6666666666667,126.5,28.920833333333334,1001.6625,16.420833333333334,0.0,1.4916666666666665,139.0,3,6
2014-06-29,46.916666666666664,46.916666666666664,13.75,57.333333333333336,1079.1666666666667,105.125,28.445833333333336,999.9375,17.962500000000002,0.0,1.0666666666666667,108.0,3,10
2014-06-29,43.375,89.83333333333333,12.625,53.416666666666664,1262.5,111.16666666666667,28.445833333333336,999.9375,17.962500000000002,0.0,1.0666666666666667,116.0,3,5
2014-06-29,30.916666666666668,67.625,4.875,20.5,687.5,136.66666666666666,29.0625,997.0083333333333,14.4375,0.0,1.55,154.0,3,11
2014-06-29,52.125,125.875,4.375,51.958333333333336,1104.1666666666667,124.875,29.245833333333334,998.1916666666666,17.620833333333334,0.0,0.9041666666666667,137.0,3,1
2014-06-29,29.625,58.0,6.583333333333333,21.818274399692978,566.6666666666666,122.79166666666667,27.258333333333336,997.1750000000001,15.858333333333334,0.0,1.4416666666666667,134.0,3,2
2014-06-29,44.75,106.625,11.958333333333334,68.95833333333333,875.0,105.79166666666667,28.445833333333336,999.9375,17.962500000000002,0.0,1.0666666666666667,109.0,3,7
2014-06-29,58.208333333333336,109.83333333333333,18.541666666666668,47.0,1437.5,121.41666666666667,28.920833333333334,1001.6625,16.420833333333334,0.0,1.4916666666666665,131.0,3,3
2014-06-29,55.125,108.625,15.541666666666666,53.708333333333336,1470.8333333333333,121.04166666666667,28.858333333333334,999.3541666666666,17.10833333333333,0.0,1.2458333333333333,131.0,3,9
2014-06-29,32.416666666666664,67.04166666666667,6.208333333333333,37.916666666666664,712.5,137.625,29.0625,997.0083333333333,14.4375,0.0,1.55,155.0,3,4
2014-06-29,32.833333333333336,64.91666666666667,8.833333333333334,26.59488213271928,775.0,131.33333333333334,28.858333333333334,1002.3791666666666,15.458333333333334,0.0,1.4708333333333332,146.0,3,12
2014-06-29,56.625,56.625,18.5,56.958333333333336,1395.8333333333333,112.0,28.920833333333334,1001.6625,16.420833333333334,0.0,1.4916666666666665,118.0,3,8
2014-06-30,65.08333333333333,105.58333333333333,7.541666666666667,18.625,1079.1666666666667,183.04166666666666,29.191666666666666,996.6750000000001,16.358333333333334,0.0,1.4708333333333332,238.0,2,11
2014-06-30,71.95833333333333,121.0,11.125,40.791666666666664,1004.1666666666666,125.375,29.5,1002.1541666666667,16.216666666666665,0.0,1.8333333333333333,140.0,3,12
2014-06-30,77.04166666666667,77.04166666666667,16.375,65.58333333333333,1083.3333333333333,135.58333333333334,29.520833333333332,999.6125000000001,18.0125,0.0,1.5208333333333333,157.0,3,10
2014-06-30,65.16666666666667,110.79166666666667,22.791666666666668,57.583333333333336,1183.3333333333333,139.5,29.520833333333332,999.6125000000001,18.0125,0.0,1.5208333333333333,158.0,3,5
2014-06-30,68.16666666666667,106.0,10.458333333333334,51.583333333333336,1154.1666666666667,172.33333333333334,29.191666666666666,996.6750000000001,16.358333333333334,0.0,1.4708333333333332,211.0,2,4
2014-06-30,77.70833333333333,77.70833333333333,21.041666666666668,56.875,1245.8333333333333,137.33333333333334,29.891666666666666,1001.3833333333333,16.683333333333334,0.0,1.6875,159.0,3,8
2014-06-30,78.5,126.0,18.708333333333332,50.916666666666664,1179.1666666666667,141.75,29.891666666666666,1001.3833333333333,16.683333333333334,0.0,1.6875,162.0,3,3
2014-06-30,74.41666666666667,121.79166666666667,7.458333333333333,32.458333333333336,1233.3333333333333,179.91666666666666,26.620833333333334,996.9958333333334,18.620833333333334,0.0,1.2541666666666667,230.0,2,2
2014-06-30,75.25,155.04166666666666,6.916666666666667,54.625,1083.3333333333333,160.5,30.0125,997.8666666666667,18.224999999999998,0.0,1.0583333333333333,189.0,3,1
2014-06-30,70.54166666666667,119.95833333333333,20.5,60.916666666666664,1204.1666666666667,151.33333333333334,29.891666666666666,1001.3833333333333,16.683333333333334,0.0,1.6875,175.0,3,6
2014-06-30,71.95833333333333,136.58333333333334,17.041666666666668,68.95833333333333,979.1666666666666,128.125,29.520833333333332,999.6125000000001,18.0125,0.0,1.5208333333333333,141.0,3,7
2014-06-30,72.20833333333333,129.29166666666666,16.291666666666668,55.5,1295.8333333333333,144.58333333333334,29.65416666666667,999.1125000000001,17.229166666666668,0.0,1.4166666666666667,166.0,3,9
2014-07-01,99.58333333333333,132.41666666666666,15.791666666666666,25.625,933.3333333333334,155.20833333333334,27.754166666666666,995.5416666666666,17.904166666666665,0.19583333333333333,1.9958333333333333,232.0,2,11
2014-07-01,107.95833333333333,165.58333333333334,18.458333333333332,63.693274399692974,933.3333333333334,105.33333333333333,27.5,998.5,20.3,0.2916666666666667,1.2708333333333333,260.0,2,7
2014-07-01,107.41666666666667,135.0,25.083333333333332,31.109941066359642,1416.6666666666667,150.5,25.84583333333333,996.0166666666668,18.900000000000002,2.8166666666666664,2.091666666666667,258.0,2,2
2014-07-01,123.45833333333333,176.625,26.916666666666668,35.041666666666664,1541.6666666666667,146.29166666666666,27.558333333333334,1001.1999999999999,18.633333333333333,2.4166666666666665,2.0083333333333333,303.0,1,12
2014-07-01,101.45833333333333,137.875,21.833333333333332,43.541666666666664,1208.3333333333333,141.75,27.5,998.5,20.3,0.2916666666666667,1.2708333333333333,238.0,2,5
2014-07-01,107.83333333333333,179.83333333333334,3.5416666666666665,49.583333333333336,991.6666666666666,123.08333333333333,28.03333333333333,996.7666666666668,20.404166666666665,0.12083333333333333,0.9958333333333335,259.0,2,1
2014-07-01,109.70833333333333,158.08333333333334,32.25,35.416666666666664,1266.6666666666667,149.625,27.6375,1000.3375,18.891666666666666,0.9541666666666666,2.033333333333333,266.0,2,3
2014-07-01,102.125,141.91666666666666,24.25,42.25,1050.0,153.25,27.6375,997.9583333333334,19.391666666666666,0.22083333333333335,1.2750000000000001,240.0,2,9
2014-07-01,104.375,138.25,37.583333333333336,46.583333333333336,1179.1666666666667,151.58333333333334,27.6375,1000.3375,18.891666666666666,0.9541666666666666,2.033333333333333,248.0,2,6
2014-07-01,101.79166666666667,136.20833333333334,19.541666666666668,40.875,1066.6666666666667,153.875,27.754166666666666,995.5416666666666,17.904166666666665,0.19583333333333333,1.9958333333333333,239.0,2,4
2014-07-01,104.70833333333333,106.95833333333333,16.875,55.693274399692974,954.1666666666666,127.08333333333333,27.5,998.5,20.3,0.2916666666666667,1.2708333333333333,249.0,2,10
2014-07-01,124.5,124.5,36.208333333333336,46.541666666666664,1233.3333333333333,135.75,27.6375,1000.3375,18.891666666666666,0.9541666666666666,2.033333333333333,303.0,1,8
2014-07-02,58.34782608695652,60.69565217391305,2.0,30.869565217391305,808.695652173913,107.82608695652173,23.97391304347826,996.5173913043479,21.152173913043477,0.40869565217391296,1.1217391304347826,112.0,3,9
2014-07-02,61.541666666666664,71.20833333333333,2.0,25.75,941.6666666666666,103.375,23.145833333333332,998.9416666666666,21.058333333333334,0.5125000000000001,1.2916666666666667,105.0,3,3
2014-07-02,47.25,58.083333333333336,2.5416666666666665,15.5,883.3333333333334,107.95833333333333,22.041666666666668,994.475,20.416666666666668,0.37083333333333335,1.1625,112.0,3,2
2014-07-02,63.130434782608695,63.130434782608695,2.0869565217391304,41.43478260869565,834.7826086956521,84.52173913043478,23.313043478260873,997.2347826086957,22.491304347826084,0.1826086956521739,0.782608695652174,110.0,3,10
2014-07-02,55.208333333333336,55.208333333333336,2.0,26.125,829.1666666666666,111.83333333333333,23.15833333333333,994.2708333333334,20.179166666666667,0.0375,1.45,117.0,3,4
2014-07-02,48.166666666666664,40.125,2.0,15.666666666666666,725.0,102.79166666666667,23.15833333333333,994.2708333333334,20.179166666666667,0.0375,1.45,104.0,3,11
2014-07-02,52.25,63.958333333333336,2.4583333333333335,31.416666666666668,991.6666666666666,97.0,23.145833333333332,998.9416666666666,21.058333333333334,0.5125000000000001,1.2916666666666667,97.0,4,6
2014-07-02,61.95652173913044,64.91304347826087,4.391304347826087,44.0,800.0,70.6086956521739,23.313043478260873,997.2347826086957,22.491304347826084,0.1826086956521739,0.782608695652174,107.0,3,7
2014-07-02,50.708333333333336,56.875,4.208333333333333,18.01154879938595,845.8333333333334,103.66666666666667,23.2375,999.7708333333334,20.658333333333335,0.15,1.4375,105.0,3,12
2014-07-02,64.70833333333333,64.70833333333333,2.0,34.291666666666664,1008.3333333333334,94.375,23.145833333333332,998.9416666666666,21.058333333333334,0.5125000000000001,1.2916666666666667,116.0,3,8
2014-07-02,55.47826086956522,58.56521739130435,10.304347826086957,37.17391304347826,1069.5652173913043,94.6086956521739,23.313043478260873,997.2347826086957,22.491304347826084,0.1826086956521739,0.782608695652174,95.0,4,5
