date,PM2.5,PM10,SO2,NO2,CO,O3,AQI
2014-03-17 09:00:00,189.0,895.0,54.0,37.0,1.1,44.0,981.0
2014-03-17 10:00:00,185.0,801.0,49.0,44.0,1.3,42.0,864.0
2014-03-17 11:00:00,185.0,801.0,49.0,44.0,1.3,42.0,864.0
2014-03-17 12:00:00,44.0,398.0,3.0,3.0,0.2,79.0,360.0
2014-03-17 13:00:00,49.0,428.0,2.0,3.0,0.2,80.0,398.0
2014-03-17 14:00:00,42.0,340.0,2.0,3.0,0.2,82.0,290.0
2014-03-17 15:00:00,31.0,291.0,2.0,3.0,0.2,82.0,241.0
2014-03-17 16:00:00,28.0,311.0,2.0,2.0,0.2,79.0,261.0
2014-03-17 17:00:00,21.0,227.0,2.0,2.0,0.2,79.0,185.0
2014-03-17 18:00:00,19.0,179.0,2.0,3.0,0.2,84.0,153.0
2014-03-17 19:00:00,17.0,139.0,3.0,2.0,0.2,85.0,126.0
2014-03-17 20:00:00,14.0,99.0,3.0,2.0,0.2,86.0,99.0
2014-03-17 21:00:00,14.0,81.0,4.0,3.0,0.2,89.0,89.0
2014-03-17 22:00:00,13.0,67.0,4.0,3.0,0.2,86.0,86.0
2014-03-17 23:00:00,12.0,60.0,4.0,6.0,0.3,77.0,77.0
2014-03-18 00:00:00,13.0,61.0,4.0,6.0,0.3,77.0,77.0
2014-03-18 01:00:00,11.0,70.0,3.0,7.0,0.2,78.0,78.0
2014-03-18 02:00:00,11.0,71.0,7.0,7.0,0.3,77.0,77.0
2014-03-18 03:00:00,10.0,53.0,5.0,5.0,0.2,79.0,79.0
2014-03-18 04:00:00,8.0,44.0,4.0,3.0,0.2,75.0,75.0
2014-03-18 05:00:00,10.0,45.0,8.0,3.0,0.3,48.0,48.0
2014-03-18 06:00:00,12.0,36.0,9.0,7.0,0.3,62.0,62.0
2014-03-18 07:00:00,18.0,42.0,9.0,11.0,0.4,55.0,55.0
2014-03-18 08:00:00,15.0,51.0,8.0,13.0,0.3,55.0,55.0
2014-03-18 09:00:00,15.0,32.0,5.0,4.0,0.2,76.0,76.0
2014-03-18 10:00:00,8.0,31.0,3.0,3.0,0.2,86.0,86.0
2014-03-18 11:00:00,17.0,68.0,5.0,10.0,0.3,85.0,85.0
2014-03-18 12:00:00,14.0,44.0,4.0,7.0,0.2,94.0,94.0
2014-03-18 13:00:00,11.0,35.0,3.0,7.0,0.2,99.0,99.0
2014-03-18 14:00:00,24.0,60.0,6.0,17.0,0.3,93.0,93.0
2014-03-18 15:00:00,63.0,214.0,25.0,36.0,0.8,82.0,176.0
2014-03-18 16:00:00,80.0,306.0,25.0,30.0,1.0,94.0,256.0
2014-03-18 17:00:00,80.0,310.0,22.0,26.0,0.9,105.0,260.0
2014-03-18 18:00:00,71.0,285.0,18.0,24.0,0.8,105.0,235.0
2014-03-18 19:00:00,68.0,263.0,15.0,28.0,0.7,97.0,213.0
2014-03-18 20:00:00,59.0,204.0,14.0,29.0,0.6,90.0,169.0
2014-03-18 21:00:00,57.0,145.0,12.0,28.0,0.6,82.0,130.0
2014-03-18 22:00:00,50.0,111.0,11.0,24.0,0.5,81.0,107.0
2014-03-18 23:00:00,42.0,89.0,10.0,26.0,0.5,70.0,89.0
2014-03-19 00:00:00,36.0,67.0,8.0,22.0,0.5,63.0,67.0
2014-03-19 01:00:00,34.0,56.0,7.0,19.0,0.4,56.0,57.0
2014-03-19 02:00:00,36.0,60.0,12.0,19.0,0.5,55.0,60.0
2014-03-19 03:00:00,37.0,69.0,12.0,20.0,0.5,48.0,69.0
2014-03-19 04:00:00,47.0,72.0,10.0,25.0,0.7,40.0,78.0
2014-03-19 05:00:00,47.0,72.0,11.0,28.0,0.8,36.0,78.0
2014-03-19 06:00:00,47.0,73.0,13.0,28.0,0.8,35.0,78.0
2014-03-19 07:00:00,48.0,73.0,13.0,32.0,0.8,28.0,80.0
2014-03-19 08:00:00,56.0,82.0,16.0,33.0,0.8,24.0,93.0
2014-03-19 09:00:00,57.0,75.0,17.0,32.0,0.9,39.0,95.0
2014-03-19 10:00:00,62.0,84.0,22.0,36.0,0.9,50.0,107.0
2014-03-19 11:00:00,66.0,88.0,23.0,40.0,0.9,51.0,120.0
2014-03-19 12:00:00,68.0,98.0,23.0,43.0,0.9,52.0,127.0
2014-03-19 13:00:00,56.0,129.0,11.0,8.0,0.5,80.0,119.0
2014-03-19 14:00:00,29.0,22.0,13.0,4.0,0.4,80.0,80.0
2014-03-19 15:00:00,31.0,20.0,11.0,5.0,0.4,86.0,86.0
2014-03-19 16:00:00,21.0,25.0,9.0,9.0,0.4,85.0,85.0
2014-03-19 17:00:00,32.0,5.0,5.0,5.0,0.3,88.0,88.0
2014-03-19 18:00:00,7.0,36.0,2.0,2.0,0.2,88.0,88.0
2014-03-19 19:00:00,8.0,26.0,2.0,2.0,0.2,89.0,89.0
2014-03-19 20:00:00,7.0,25.0,2.0,2.0,0.2,90.0,90.0
2014-03-19 21:00:00,9.0,45.0,2.0,2.0,0.2,90.0,90.0
2014-03-19 22:00:00,11.0,74.0,2.0,2.0,0.2,89.0,89.0
2014-03-19 23:00:00,13.0,66.0,2.0,2.0,0.2,87.0,87.0
2014-03-20 00:00:00,9.0,21.0,2.0,2.0,0.2,84.0,84.0
2014-03-20 01:00:00,6.0,10.0,2.0,2.0,0.2,83.0,83.0
2014-03-20 02:00:00,3.0,6.0,2.0,2.0,0.2,83.0,83.0
2014-03-20 03:00:00,3.0,6.0,2.0,2.0,0.2,82.0,82.0
2014-03-20 04:00:00,5.0,8.0,3.0,2.0,0.2,77.0,77.0
2014-03-20 05:00:00,3.0,8.0,2.0,2.0,0.2,77.0,77.0
2014-03-20 06:00:00,5.0,10.0,4.0,4.0,0.2,73.0,73.0
2014-03-20 07:00:00,7.0,12.0,4.0,5.0,0.2,72.0,72.0
2014-03-20 08:00:00,9.0,17.0,14.0,6.0,0.3,71.0,71.0
2014-03-20 09:00:00,16.0,17.0,14.0,6.0,0.3,73.0,73.0
2014-03-20 10:00:00,12.0,14.0,3.0,2.0,0.2,82.0,82.0
2014-03-20 11:00:00,6.0,11.0,2.0,2.0,0.2,88.0,88.0
2014-03-20 12:00:00,12.0,25.0,3.0,2.0,0.2,89.0,89.0
2014-03-20 13:00:00,14.0,19.0,3.0,2.0,0.2,91.0,91.0
2014-03-20 14:00:00,6.0,19.0,2.0,2.0,0.2,94.0,94.0
2014-03-20 15:00:00,5.0,8.0,2.0,2.0,0.2,95.0,95.0
2014-03-20 16:00:00,7.0,8.0,2.0,2.0,0.2,95.0,95.0
2014-03-20 17:00:00,9.0,11.0,2.0,2.0,0.2,94.0,94.0
2014-03-20 18:00:00,5.0,9.0,2.0,2.0,0.2,93.0,93.0
2014-03-20 19:00:00,6.0,13.0,2.0,2.0,0.2,91.0,91.0
2014-03-20 20:00:00,8.0,12.0,2.0,2.0,0.2,88.0,88.0
2014-03-20 21:00:00,4.0,9.0,2.0,2.0,0.2,86.0,86.0
2014-03-20 22:00:00,3.0,9.0,2.0,2.0,0.2,86.0,86.0
2014-03-20 23:00:00,7.0,9.0,2.0,2.0,0.2,85.0,85.0
2014-03-21 00:00:00,8.0,11.0,2.0,5.0,0.2,68.0,68.0
2014-03-21 01:00:00,4.0,23.0,2.0,3.0,0.2,71.0,71.0
2014-03-21 02:00:00,9.0,26.0,2.0,4.0,0.3,59.0,59.0
2014-03-21 03:00:00,8.0,33.0,4.0,5.0,0.3,58.0,58.0
2014-03-21 04:00:00,8.0,13.0,12.0,7.0,0.4,56.0,56.0
2014-03-21 05:00:00,13.0,19.0,24.0,7.0,0.4,34.0,34.0
2014-03-21 06:00:00,13.0,27.0,23.0,16.0,0.6,50.0,50.0
2014-03-21 07:00:00,15.0,26.0,28.0,22.0,0.5,43.0,43.0
2014-03-21 08:00:00,16.0,34.0,29.0,17.0,0.5,52.0,52.0
2014-03-21 09:00:00,18.0,35.0,32.0,18.0,0.5,53.0,53.0
2014-03-21 10:00:00,14.0,24.0,23.0,11.0,0.4,64.0,64.0
2014-03-21 11:00:00,14.0,17.0,17.0,8.0,0.3,72.0,72.0
2014-03-21 12:00:00,11.0,12.0,9.0,4.0,0.3,81.0,81.0
2014-03-21 13:00:00,11.0,21.0,9.0,4.0,0.3,87.0,87.0
2014-03-21 14:00:00,10.0,14.0,6.0,3.0,0.2,92.0,92.0
2014-03-21 15:00:00,14.0,22.0,7.0,4.0,0.3,94.0,94.0
2014-03-21 16:00:00,13.0,18.0,7.0,3.0,0.3,101.0,101.0
2014-03-21 17:00:00,18.0,35.0,9.0,5.0,0.3,104.0,106.0
2014-03-21 18:00:00,26.0,106.0,8.0,20.0,0.4,93.0,104.0
2014-03-21 19:00:00,34.0,124.0,8.0,32.0,0.4,78.0,116.0
2014-03-21 20:00:00,42.0,109.0,8.0,29.0,0.4,65.0,106.0
2014-03-21 21:00:00,39.0,91.0,8.0,27.0,0.5,62.0,91.0
2014-03-21 22:00:00,39.0,79.0,9.0,25.0,0.5,57.0,79.0
2014-03-21 23:00:00,36.0,64.0,9.0,20.0,0.5,58.0,64.0
2014-03-22 00:00:00,28.0,62.0,8.0,15.0,0.5,58.0,62.0
2014-03-22 01:00:00,25.0,46.0,7.0,12.0,0.4,59.0,59.0
2014-03-22 02:00:00,27.0,50.0,7.0,10.0,0.3,60.0,60.0
2014-03-22 03:00:00,25.0,51.0,8.0,13.0,0.4,57.0,57.0
2014-03-22 04:00:00,32.0,45.0,13.0,10.0,0.3,52.0,53.0
2014-03-22 05:00:00,29.0,51.0,13.0,11.0,0.4,51.0,51.0
2014-03-22 06:00:00,29.0,52.0,14.0,11.0,0.4,55.0,55.0
2014-03-22 07:00:00,39.0,55.0,30.0,19.0,0.6,48.0,65.0
2014-03-22 08:00:00,47.0,86.0,47.0,25.0,0.7,56.0,86.0
2014-03-22 09:00:00,35.0,78.0,44.0,21.0,0.6,65.0,78.0
2014-03-22 10:00:00,30.0,54.0,33.0,15.0,0.5,70.0,70.0
2014-03-22 11:00:00,24.0,36.0,13.0,5.0,0.3,83.0,83.0
2014-03-22 12:00:00,11.0,20.0,2.0,2.0,0.2,94.0,94.0
2014-03-22 13:00:00,9.0,18.0,3.0,2.0,0.2,100.0,100.0
2014-03-22 14:00:00,19.0,22.0,8.0,4.0,0.2,103.0,104.0
2014-03-22 15:00:00,15.0,21.0,7.0,4.0,0.2,106.0,109.0
2014-03-22 16:00:00,10.0,13.0,3.0,2.0,0.1,114.0,121.0
2014-03-22 17:00:00,6.0,41.0,2.0,2.0,0.1,120.0,129.0
2014-03-22 18:00:00,15.0,53.0,2.0,4.0,0.1,110.0,115.0
2014-03-22 19:00:00,12.0,40.0,2.0,6.0,0.1,100.0,100.0
2014-03-22 20:00:00,11.0,35.0,2.0,8.0,0.2,84.0,84.0
2014-03-22 21:00:00,18.0,49.0,3.0,7.0,0.2,78.0,78.0
2014-03-22 22:00:00,19.0,45.0,4.0,8.0,0.2,76.0,76.0
2014-03-22 23:00:00,52.0,137.0,18.0,31.0,0.6,59.0,125.0
2014-03-23 00:00:00,43.0,108.0,13.0,18.0,0.6,55.0,105.0
2014-03-23 01:00:00,66.0,143.0,20.0,26.0,0.9,54.0,129.0
2014-03-23 02:00:00,80.0,138.0,19.0,25.0,1.1,49.0,167.0
2014-03-23 03:00:00,90.0,145.0,22.0,27.0,1.2,55.0,200.0
2014-03-23 04:00:00,90.0,137.0,22.0,24.0,1.2,55.0,200.0
2014-03-23 05:00:00,90.0,135.0,19.0,24.0,1.2,48.0,200.0
2014-03-23 06:00:00,90.0,131.0,19.0,23.0,1.2,48.0,200.0
2014-03-23 07:00:00,98.0,140.0,21.0,29.0,1.3,43.0,227.0
2014-03-23 08:00:00,104.0,168.0,22.0,42.0,1.4,34.0,247.0
2014-03-23 09:00:00,122.0,197.0,28.0,51.0,1.4,32.0,302.0
2014-03-23 10:00:00,128.0,193.0,45.0,47.0,1.4,61.0,306.0
2014-03-23 11:00:00,142.0,193.0,55.0,51.0,1.5,76.0,317.0
2014-03-23 12:00:00,139.0,163.0,54.0,45.0,1.3,100.0,315.0
2014-03-23 13:00:00,133.0,167.0,44.0,62.0,1.4,95.0,310.0
2014-03-23 14:00:00,129.0,144.0,37.0,53.0,1.2,116.0,307.0
2014-03-23 15:00:00,124.0,152.0,34.0,36.0,1.0,150.0,303.0
2014-03-23 16:00:00,142.0,181.0,38.0,32.0,1.0,165.0,317.0
2014-03-23 17:00:00,166.0,196.0,43.0,34.0,1.1,167.0,335.0
2014-03-23 18:00:00,176.0,201.0,43.0,34.0,1.2,168.0,343.0
2014-03-23 19:00:00,170.0,191.0,37.0,37.0,1.2,152.0,338.0
2014-03-23 20:00:00,147.0,164.0,29.0,30.0,1.2,132.0,321.0
2014-03-23 21:00:00,138.0,151.0,27.0,26.0,1.2,122.0,314.0
2014-03-23 22:00:00,140.0,161.0,30.0,31.0,1.4,108.0,315.0
2014-03-23 23:00:00,149.0,178.0,35.0,35.0,1.4,99.0,322.0
2014-03-24 00:00:00,210.0,214.0,43.0,39.0,1.7,84.0,369.0
2014-03-24 01:00:00,191.0,216.0,42.0,42.0,1.8,68.0,355.0
2014-03-24 02:00:00,192.0,207.0,22.0,51.0,1.9,42.0,355.0
2014-03-24 03:00:00,190.0,191.0,20.0,37.0,1.7,51.0,354.0
2014-03-24 04:00:00,223.0,185.0,18.0,37.0,1.7,43.0,379.0
2014-03-24 05:00:00,192.0,193.0,16.0,37.0,1.8,23.0,355.0
2014-03-24 06:00:00,188.0,190.0,16.0,41.0,1.7,31.0,352.0
2014-03-24 07:00:00,190.0,193.0,18.0,41.0,1.7,33.0,354.0
2014-03-24 08:00:00,199.0,206.0,23.0,45.0,1.8,28.0,361.0
2014-03-24 09:00:00,216.0,242.0,33.0,53.0,1.9,32.0,374.0
2014-03-24 10:00:00,271.0,276.0,45.0,64.0,1.9,46.0,416.0
2014-03-24 11:00:00,224.0,260.0,54.0,54.0,1.9,86.0,380.0
2014-03-24 12:00:00,239.0,292.0,55.0,80.0,2.0,87.0,392.0
2014-03-24 13:00:00,244.0,282.0,59.0,57.0,1.9,139.0,395.0
2014-03-24 14:00:00,243.0,270.0,56.0,54.0,1.8,158.0,395.0
2014-03-24 15:00:00,232.0,204.0,46.0,45.0,1.5,184.0,386.0
2014-03-24 16:00:00,186.0,218.0,43.0,49.0,1.4,191.0,351.0
2014-03-24 17:00:00,192.0,218.0,40.0,73.0,1.6,162.0,355.0
2014-03-24 18:00:00,250.0,269.0,40.0,105.0,1.8,120.0,400.0
2014-03-24 19:00:00,214.0,250.0,37.0,91.0,1.7,104.0,372.0
2014-03-24 20:00:00,201.0,214.0,31.0,68.0,1.5,95.0,362.0
2014-03-24 21:00:00,192.0,208.0,34.0,60.0,1.5,93.0,355.0
2014-03-24 22:00:00,191.0,211.0,33.0,56.0,1.6,85.0,355.0
2014-03-24 23:00:00,189.0,201.0,34.0,48.0,1.5,88.0,353.0
2014-03-25 00:00:00,192.0,203.0,28.0,45.0,1.5,78.0,355.0
2014-03-25 01:00:00,197.0,208.0,30.0,44.0,1.6,75.0,359.0
2014-03-25 02:00:00,236.0,201.0,29.0,40.0,1.5,75.0,389.0
2014-03-25 03:00:00,237.0,196.0,26.0,40.0,1.6,66.0,390.0
2014-03-25 04:00:00,233.0,193.0,25.0,40.0,1.5,63.0,387.0
2014-03-25 05:00:00,229.0,191.0,26.0,39.0,1.5,65.0,384.0
2014-03-25 06:00:00,223.0,185.0,23.0,33.0,1.4,62.0,379.0
2014-03-25 07:00:00,218.0,181.0,22.0,33.0,1.4,59.0,375.0
2014-03-25 08:00:00,205.0,174.0,36.0,34.0,1.3,74.0,365.0
2014-03-25 09:00:00,161.0,173.0,36.0,35.0,1.2,80.0,332.0
2014-03-25 10:00:00,136.0,148.0,31.0,35.0,1.1,93.0,312.0
2014-03-25 11:00:00,190.0,251.0,34.0,63.0,1.3,79.0,354.0
2014-03-25 12:00:00,190.0,251.0,50.0,67.0,1.6,113.0,354.0
2014-03-25 13:00:00,154.0,284.0,56.0,39.0,1.5,175.0,326.0
2014-03-25 14:00:00,154.0,284.0,57.0,31.0,1.4,205.0,326.0
2014-03-25 15:00:00,210.0,252.0,58.0,30.0,1.4,217.0,369.0
2014-03-25 16:00:00,223.0,263.0,60.0,34.0,1.4,224.0,379.0
2014-03-25 17:00:00,259.0,285.0,55.0,45.0,1.4,228.0,407.0
2014-03-25 18:00:00,242.0,291.0,50.0,62.0,1.6,210.0,394.0
2014-03-25 19:00:00,256.0,298.0,45.0,67.0,1.6,183.0,405.0
2014-03-25 20:00:00,268.0,253.0,35.0,59.0,1.5,141.0,414.0
2014-03-25 21:00:00,220.0,195.0,34.0,37.0,1.2,149.0,377.0
2014-03-25 22:00:00,220.0,195.0,34.0,37.0,1.2,149.0,377.0
2014-03-25 23:00:00,182.0,196.0,31.0,37.0,1.2,125.0,348.0
2014-03-26 00:00:00,202.0,180.0,29.0,28.0,1.1,128.0,363.0
2014-03-26 01:00:00,200.0,176.0,25.0,26.0,1.1,119.0,362.0
2014-03-26 02:00:00,203.0,174.0,21.0,26.0,1.1,106.0,364.0
2014-03-26 03:00:00,198.0,178.0,19.0,27.0,1.1,100.0,360.0
2014-03-26 04:00:00,197.0,174.0,17.0,26.0,1.1,95.0,359.0
2014-03-26 05:00:00,191.0,164.0,16.0,24.0,1.1,99.0,355.0
2014-03-26 06:00:00,191.0,168.0,15.0,24.0,1.0,92.0,355.0
2014-03-26 07:00:00,159.0,172.0,15.0,25.0,1.1,91.0,330.0
2014-03-26 08:00:00,164.0,193.0,20.0,39.0,1.1,74.0,334.0
2014-03-26 09:00:00,180.0,222.0,32.0,36.0,1.2,92.0,346.0
2014-03-26 10:00:00,189.0,227.0,39.0,38.0,1.3,113.0,353.0
2014-03-26 11:00:00,196.0,240.0,36.0,53.0,1.3,119.0,358.0
2014-03-26 12:00:00,261.0,281.0,36.0,73.0,1.5,118.0,408.0
2014-03-26 13:00:00,235.0,279.0,40.0,46.0,1.5,163.0,388.0
2014-03-26 14:00:00,254.0,281.0,41.0,40.0,1.5,186.0,403.0
2014-03-26 15:00:00,259.0,294.0,40.0,47.0,1.5,193.0,407.0
2014-03-26 16:00:00,275.0,320.0,40.0,63.0,1.6,199.0,419.0
2014-03-26 17:00:00,290.0,328.0,38.0,79.0,1.7,196.0,431.0
2014-03-26 18:00:00,298.0,326.0,34.0,81.0,1.7,179.0,437.0
2014-03-26 19:00:00,289.0,307.0,29.0,76.0,1.7,154.0,430.0
2014-03-26 20:00:00,284.0,307.0,27.0,70.0,1.8,132.0,426.0
2014-03-26 21:00:00,331.0,305.0,28.0,58.0,1.7,131.0,462.0
2014-03-26 22:00:00,344.0,309.0,28.0,49.0,1.7,132.0,472.0
2014-03-26 23:00:00,350.0,298.0,25.0,44.0,1.7,124.0,477.0
2014-03-27 00:00:00,356.0,296.0,23.0,41.0,1.7,113.0,482.0
2014-03-27 01:00:00,367.0,302.0,22.0,40.0,1.8,110.0,490.0
2014-03-27 02:00:00,361.0,286.0,22.0,37.0,1.7,102.0,485.0
2014-03-27 03:00:00,360.0,291.0,19.0,38.0,1.8,91.0,485.0
2014-03-27 04:00:00,357.0,291.0,16.0,39.0,1.8,81.0,482.0
2014-03-27 05:00:00,358.0,293.0,16.0,39.0,1.7,60.0,483.0
2014-03-27 06:00:00,351.0,290.0,15.0,42.0,1.9,74.0,478.0
2014-03-27 07:00:00,349.0,291.0,14.0,50.0,1.8,55.0,476.0
2014-03-27 08:00:00,361.0,317.0,17.0,63.0,1.9,35.0,485.0
2014-03-27 09:00:00,382.0,346.0,24.0,82.0,2.0,22.0,502.0
2014-03-27 10:00:00,380.0,355.0,36.0,75.0,2.0,33.0,500.0
2014-03-27 11:00:00,330.0,352.0,48.0,83.0,2.9,28.0,462.0
2014-03-27 12:00:00,322.0,379.0,73.0,96.0,4.7,20.0,455.0
2014-03-27 13:00:00,318.0,362.0,68.0,88.0,4.5,19.0,452.0
2014-03-27 14:00:00,280.0,309.0,41.0,69.0,3.2,17.0,423.0
2014-03-27 15:00:00,238.0,264.0,32.0,62.0,2.6,19.0,391.0
2014-03-27 16:00:00,221.0,251.0,33.0,56.0,2.4,24.0,378.0
2014-03-27 17:00:00,198.0,264.0,30.0,55.0,2.0,24.0,360.0
2014-03-27 18:00:00,184.0,261.0,28.0,54.0,1.8,23.0,349.0
2014-03-27 19:00:00,184.0,261.0,28.0,54.0,1.8,23.0,349.0
2014-03-27 20:00:00,137.0,178.0,35.0,40.0,1.4,36.0,313.0
2014-03-27 21:00:00,144.0,181.0,32.0,48.0,1.6,23.0,318.0
2014-03-27 22:00:00,165.0,212.0,27.0,58.0,1.8,8.0,335.0
2014-03-27 23:00:00,167.0,226.0,25.0,72.0,1.8,2.0,336.0
2014-03-28 00:00:00,167.0,226.0,25.0,72.0,1.8,2.0,336.0
2014-03-28 01:00:00,157.0,192.0,23.0,66.0,1.8,2.0,328.0
2014-03-28 02:00:00,157.0,192.0,23.0,66.0,1.8,2.0,328.0
2014-03-28 03:00:00,114.0,127.0,11.0,32.0,1.5,35.0,280.0
2014-03-28 04:00:00,113.0,127.0,11.0,32.0,1.5,35.0,277.0
2014-03-28 05:00:00,149.0,101.0,9.0,25.0,1.5,35.0,322.0
2014-03-28 06:00:00,155.0,102.0,7.0,21.0,1.5,29.0,327.0
2014-03-28 07:00:00,144.0,87.0,7.0,16.0,1.3,34.0,318.0
2014-03-28 08:00:00,110.0,86.0,8.0,12.0,1.0,41.0,267.0
2014-03-28 09:00:00,77.0,104.0,9.0,17.0,0.9,38.0,157.0
2014-03-28 10:00:00,66.0,84.0,11.0,12.0,0.7,44.0,120.0
2014-03-28 11:00:00,68.0,88.0,19.0,3.0,0.5,71.0,127.0
2014-03-28 12:00:00,73.0,138.0,15.0,10.0,0.6,80.0,143.0
2014-03-28 13:00:00,101.0,130.0,13.0,13.0,0.8,90.0,237.0
2014-03-28 14:00:00,95.0,112.0,11.0,10.0,0.7,104.0,217.0
2014-03-28 15:00:00,77.0,121.0,9.0,8.0,0.6,113.0,157.0
2014-03-28 16:00:00,74.0,129.0,8.0,10.0,0.6,119.0,147.0
2014-03-28 17:00:00,64.0,159.0,7.0,10.0,0.5,117.0,139.0
2014-03-28 18:00:00,71.0,168.0,6.0,12.0,0.5,110.0,145.0
2014-03-28 19:00:00,79.0,203.0,7.0,26.0,0.7,98.0,169.0
2014-03-28 20:00:00,130.0,206.0,14.0,39.0,1.5,86.0,308.0
2014-03-28 21:00:00,158.0,200.0,16.0,43.0,2.0,55.0,329.0
2014-03-28 22:00:00,111.0,101.0,12.0,22.0,1.1,60.0,270.0
2014-03-28 23:00:00,19.0,43.0,4.0,2.0,0.2,76.0,76.0
2014-03-29 00:00:00,15.0,43.0,3.0,2.0,0.2,76.0,76.0
2014-03-29 01:00:00,13.0,41.0,2.0,2.0,0.2,74.0,74.0
2014-03-29 02:00:00,15.0,48.0,2.0,2.0,0.2,74.0,74.0
2014-03-29 03:00:00,15.0,57.0,2.0,2.0,0.2,70.0,70.0
2014-03-29 04:00:00,18.0,64.0,2.0,5.0,0.2,63.0,64.0
2014-03-29 05:00:00,21.0,68.0,2.0,4.0,0.2,61.0,68.0
2014-03-29 06:00:00,22.0,79.0,2.0,2.0,0.2,63.0,79.0
2014-03-29 07:00:00,18.0,79.0,3.0,2.0,0.2,66.0,79.0
2014-03-29 08:00:00,22.0,80.0,3.0,2.0,0.2,68.0,80.0
2014-03-29 09:00:00,23.0,65.0,2.0,2.0,0.2,74.0,74.0
2014-03-29 10:00:00,21.0,63.0,2.0,2.0,0.2,81.0,81.0
2014-03-29 11:00:00,19.0,55.0,2.0,2.0,0.2,86.0,86.0
2014-03-29 12:00:00,20.0,53.0,2.0,2.0,0.2,90.0,90.0
2014-03-29 13:00:00,19.0,59.0,2.0,3.0,0.2,94.0,94.0
2014-03-29 14:00:00,19.0,59.0,2.0,3.0,0.2,94.0,94.0
2014-03-29 15:00:00,25.0,69.0,5.0,5.0,0.3,102.0,103.0
2014-03-29 16:00:00,29.0,72.0,7.0,6.0,0.3,105.0,107.0
2014-03-29 17:00:00,24.0,62.0,10.0,7.0,0.3,108.0,112.0
2014-03-29 18:00:00,24.0,39.0,13.0,9.0,0.3,105.0,107.0
2014-03-29 19:00:00,19.0,44.0,8.0,11.0,0.3,92.0,92.0
2014-03-29 20:00:00,19.0,45.0,6.0,12.0,0.3,74.0,74.0
2014-03-29 21:00:00,17.0,53.0,7.0,15.0,0.3,64.0,64.0
2014-03-29 22:00:00,22.0,37.0,7.0,15.0,0.3,61.0,61.0
2014-03-29 23:00:00,24.0,47.0,6.0,17.0,0.3,54.0,54.0
2014-03-30 00:00:00,25.0,57.0,4.0,17.0,0.2,51.0,57.0
2014-03-30 01:00:00,20.0,44.0,3.0,13.0,0.2,53.0,53.0
2014-03-30 02:00:00,3.0,9.0,2.0,5.0,0.1,87.0,87.0
2014-03-30 03:00:00,3.0,13.0,3.0,7.0,0.2,86.0,86.0
2014-03-30 04:00:00,3.0,19.0,4.0,7.0,0.2,79.0,79.0
2014-03-30 05:00:00,18.0,29.0,6.0,7.0,0.3,52.0,52.0
2014-03-30 06:00:00,23.0,37.0,12.0,13.0,0.4,59.0,59.0
2014-03-30 07:00:00,21.0,45.0,18.0,17.0,0.4,53.0,53.0
2014-03-30 08:00:00,28.0,62.0,25.0,21.0,0.5,48.0,62.0
2014-03-30 09:00:00,20.0,39.0,25.0,13.0,0.5,67.0,67.0
2014-03-30 10:00:00,17.0,37.0,18.0,10.0,0.4,76.0,76.0
2014-03-30 11:00:00,16.0,23.0,12.0,5.0,0.3,87.0,87.0
2014-03-30 12:00:00,22.0,70.0,11.0,11.0,0.4,87.0,87.0
2014-03-30 13:00:00,26.0,58.0,10.0,16.0,0.4,93.0,93.0
2014-03-30 14:00:00,25.0,46.0,8.0,10.0,0.3,102.0,103.0
2014-03-30 15:00:00,20.0,39.0,7.0,8.0,0.3,107.0,110.0
2014-03-30 16:00:00,24.0,43.0,6.0,9.0,0.3,112.0,118.0
2014-03-30 17:00:00,20.0,44.0,5.0,10.0,0.3,112.0,118.0
2014-03-30 18:00:00,22.0,54.0,4.0,13.0,0.3,106.0,109.0
2014-03-30 19:00:00,23.0,63.0,4.0,27.0,0.4,88.0,88.0
2014-03-30 20:00:00,32.0,72.0,4.0,32.0,0.4,65.0,72.0
2014-03-30 21:00:00,25.0,68.0,3.0,27.0,0.4,54.0,68.0
2014-03-30 22:00:00,24.0,59.0,3.0,26.0,0.4,48.0,59.0
2014-03-30 23:00:00,25.0,60.0,4.0,25.0,0.4,54.0,60.0
2014-03-31 00:00:00,30.0,65.0,5.0,23.0,0.4,49.0,65.0
2014-03-31 01:00:00,31.0,60.0,6.0,22.0,0.4,47.0,60.0
2014-03-31 02:00:00,28.0,65.0,5.0,20.0,0.4,46.0,65.0
2014-03-31 03:00:00,36.0,62.0,5.0,23.0,0.4,44.0,62.0
2014-03-31 04:00:00,49.0,104.0,9.0,33.0,0.6,32.0,103.0
2014-03-31 05:00:00,79.0,138.0,12.0,38.0,0.8,26.0,163.0
2014-03-31 06:00:00,83.0,131.0,11.0,35.0,1.0,25.0,177.0
2014-03-31 07:00:00,101.0,151.0,11.0,38.0,1.0,19.0,237.0
2014-03-31 08:00:00,126.0,197.0,13.0,52.0,1.3,12.0,305.0
2014-03-31 09:00:00,135.0,212.0,17.0,60.0,1.3,9.0,312.0
2014-03-31 10:00:00,147.0,227.0,40.0,79.0,2.0,22.0,321.0
2014-03-31 11:00:00,172.0,223.0,49.0,79.0,2.3,37.0,340.0
2014-03-31 12:00:00,160.0,214.0,43.0,60.0,2.0,62.0,331.0
