date,PM2.5,PM10,SO2,NO2,CO,O3,AQI
2014-03-18 23:00:00,31.0,48.0,12.0,53.0,0.6,50.0,52.0
2014-03-19 00:00:00,25.0,40.0,10.0,47.0,0.6,55.0,55.0
2014-03-19 01:00:00,27.0,49.0,12.0,40.0,0.7,58.0,58.0
2014-03-19 02:00:00,35.0,71.0,15.0,46.0,0.8,49.0,71.0
2014-03-19 03:00:00,40.0,83.0,16.0,58.0,0.8,33.0,83.0
2014-03-19 04:00:00,43.0,87.0,18.0,66.0,0.8,27.0,87.0
2014-03-19 05:00:00,48.0,84.0,21.0,55.0,0.8,33.0,84.0
2014-03-19 06:00:00,49.0,77.0,20.0,63.0,0.9,24.0,82.0
2014-03-19 07:00:00,57.0,121.0,24.0,102.0,1.5,2.0,114.0
2014-03-19 08:00:00,66.0,135.0,29.0,103.0,1.7,2.0,123.0
2014-03-19 09:00:00,67.0,137.0,31.0,96.0,1.4,7.0,125.0
2014-03-19 10:00:00,72.0,132.0,32.0,94.0,1.3,11.0,140.0
2014-03-19 11:00:00,66.0,109.0,31.0,87.0,1.1,17.0,120.0
2014-03-19 12:00:00,62.0,95.0,31.0,81.0,1.1,24.0,107.0
2014-03-19 13:00:00,69.0,117.0,28.0,78.0,1.1,30.0,130.0
2014-03-19 14:00:00,55.0,155.0,24.0,55.0,0.8,51.0,137.0
2014-03-19 15:00:00,45.0,69.0,20.0,27.0,0.5,75.0,75.0
2014-03-19 16:00:00,38.0,47.0,17.0,26.0,0.5,81.0,81.0
2014-03-19 17:00:00,43.0,47.0,17.0,43.0,0.6,72.0,72.0
2014-03-19 18:00:00,50.0,83.0,17.0,74.0,0.8,47.0,83.0
2014-03-19 19:00:00,49.0,99.0,17.0,118.0,1.0,9.0,99.0
2014-03-19 20:00:00,13.0,39.0,7.0,41.0,0.4,58.0,58.0
2014-03-19 21:00:00,15.0,142.0,3.0,14.0,0.3,75.0,128.0
2014-03-19 22:00:00,11.0,88.0,2.0,14.0,0.3,72.0,88.0
2014-03-19 23:00:00,21.0,258.0,2.0,10.0,0.3,75.0,208.0
2014-03-20 00:00:00,9.0,50.0,2.0,12.0,0.3,70.0,70.0
2014-03-20 01:00:00,7.0,17.0,2.0,12.0,0.3,67.0,67.0
2014-03-20 02:00:00,6.0,16.0,5.0,19.0,0.3,60.0,60.0
2014-03-20 03:00:00,5.0,30.0,6.0,42.0,0.4,38.0,38.0
2014-03-20 04:00:00,5.0,19.0,8.0,30.0,0.4,45.0,45.0
2014-03-20 05:00:00,12.0,20.0,9.0,30.0,0.3,49.0,49.0
2014-03-20 06:00:00,10.0,24.0,11.0,27.0,0.3,48.0,48.0
2014-03-20 07:00:00,4.0,20.0,13.0,38.0,0.4,39.0,39.0
2014-03-20 08:00:00,9.0,40.0,15.0,54.0,0.6,26.0,40.0
2014-03-20 09:00:00,16.0,30.0,12.0,25.0,0.5,55.0,55.0
2014-03-20 10:00:00,9.0,32.0,12.0,16.0,0.4,65.0,65.0
2014-03-20 11:00:00,11.0,33.0,13.0,16.0,0.4,72.0,72.0
2014-03-20 12:00:00,8.0,26.0,13.0,13.0,0.3,75.0,75.0
2014-03-20 13:00:00,16.0,31.0,11.0,11.0,0.3,80.0,80.0
2014-03-20 14:00:00,12.0,27.0,11.0,11.0,0.3,83.0,83.0
2014-03-20 15:00:00,20.0,29.0,10.0,10.0,0.3,86.0,86.0
2014-03-20 16:00:00,12.0,28.0,9.0,12.0,0.3,85.0,85.0
2014-03-20 17:00:00,15.0,30.0,10.0,14.0,0.3,82.0,82.0
2014-03-20 18:00:00,8.0,29.0,10.0,25.0,0.4,69.0,69.0
2014-03-20 19:00:00,10.0,45.0,11.0,45.0,0.4,49.0,49.0
2014-03-20 20:00:00,19.0,62.0,14.0,96.0,0.9,2.0,62.0
2014-03-20 21:00:00,21.0,64.0,15.0,102.0,0.9,2.0,64.0
2014-03-20 22:00:00,13.0,75.0,16.0,101.0,1.0,2.0,75.0
2014-03-20 23:00:00,20.0,37.0,12.0,86.0,0.7,4.0,37.0
2014-03-21 00:00:00,14.0,35.0,11.0,79.0,0.5,8.0,35.0
2014-03-21 01:00:00,14.0,43.0,11.0,74.0,0.6,10.0,43.0
2014-03-21 02:00:00,24.0,28.0,10.0,63.0,0.5,22.0,40.0
2014-03-21 03:00:00,17.0,26.0,10.0,44.0,0.5,33.0,33.0
2014-03-21 04:00:00,15.0,31.0,13.0,56.0,0.5,21.0,31.0
2014-03-21 05:00:00,27.0,58.0,15.0,80.0,0.7,2.0,58.0
2014-03-21 06:00:00,30.0,82.0,15.0,83.0,0.9,2.0,82.0
2014-03-21 07:00:00,33.0,78.0,20.0,89.0,1.5,2.0,78.0
2014-03-21 08:00:00,31.0,126.0,28.0,97.0,1.9,2.0,117.0
2014-03-21 09:00:00,34.0,92.0,28.0,108.0,1.9,2.0,95.0
2014-03-21 10:00:00,25.0,39.0,26.0,79.0,1.0,16.0,50.0
2014-03-21 11:00:00,21.0,30.0,21.0,70.0,0.8,32.0,40.0
2014-03-21 12:00:00,28.0,44.0,19.0,60.0,0.7,55.0,55.0
2014-03-21 13:00:00,22.0,32.0,13.0,27.0,0.4,79.0,79.0
2014-03-21 14:00:00,15.0,44.0,13.0,26.0,0.4,94.0,94.0
2014-03-21 15:00:00,20.0,47.0,12.0,28.0,0.4,92.0,92.0
2014-03-21 16:00:00,19.0,63.0,12.0,32.0,0.4,86.0,86.0
2014-03-21 17:00:00,32.0,69.0,13.0,38.0,0.4,82.0,82.0
2014-03-21 18:00:00,31.0,88.0,14.0,50.0,0.5,76.0,88.0
2014-03-21 19:00:00,34.0,96.0,15.0,68.0,0.6,59.0,96.0
2014-03-21 20:00:00,44.0,109.0,19.0,76.0,0.7,52.0,106.0
2014-03-21 21:00:00,48.0,116.0,22.0,75.0,0.7,46.0,111.0
2014-03-21 22:00:00,53.0,130.0,24.0,96.0,0.8,22.0,120.0
2014-03-21 23:00:00,64.0,150.0,26.0,103.0,0.9,8.0,133.0
2014-03-22 00:00:00,66.0,146.0,26.0,111.0,0.9,2.0,131.0
2014-03-22 01:00:00,68.0,159.0,25.0,107.0,0.9,2.0,139.0
2014-03-22 02:00:00,62.0,182.0,25.0,111.0,1.2,2.0,155.0
2014-03-22 03:00:00,78.0,182.0,26.0,109.0,1.4,2.0,160.0
2014-03-22 04:00:00,62.0,187.0,23.0,104.0,1.4,2.0,158.0
2014-03-22 05:00:00,63.0,206.0,25.0,105.0,1.6,2.0,171.0
2014-03-22 06:00:00,67.0,251.0,26.0,105.0,1.8,2.0,201.0
2014-03-22 07:00:00,80.0,206.0,31.0,111.0,1.8,2.0,171.0
2014-03-22 08:00:00,80.0,237.0,35.0,114.0,2.4,2.0,191.0
2014-03-22 09:00:00,83.0,195.0,41.0,125.0,2.2,2.0,177.0
2014-03-22 10:00:00,46.0,111.0,46.0,99.0,1.4,11.0,107.0
2014-03-22 11:00:00,44.0,68.0,39.0,52.0,0.8,50.0,73.0
2014-03-22 12:00:00,31.0,52.0,25.0,21.0,0.5,71.0,71.0
2014-03-22 13:00:00,12.0,23.0,17.0,16.0,0.4,81.0,81.0
2014-03-22 14:00:00,14.0,46.0,18.0,16.0,0.4,85.0,85.0
2014-03-22 15:00:00,22.0,56.0,17.0,16.0,0.4,88.0,88.0
2014-03-22 16:00:00,18.0,46.0,13.0,16.0,0.4,94.0,94.0
2014-03-22 17:00:00,11.0,65.0,10.0,21.0,0.3,96.0,96.0
2014-03-22 18:00:00,16.0,41.0,7.0,28.0,0.4,87.0,87.0
2014-03-22 19:00:00,15.0,56.0,7.0,52.0,0.5,61.0,61.0
2014-03-22 20:00:00,23.0,102.0,12.0,124.0,1.1,2.0,101.0
2014-03-22 21:00:00,35.0,148.0,23.0,122.0,1.2,2.0,132.0
2014-03-22 22:00:00,85.0,307.0,44.0,71.0,1.4,60.0,257.0
2014-03-22 23:00:00,148.0,328.0,61.0,80.0,1.9,49.0,322.0
2014-03-23 00:00:00,112.0,139.0,54.0,53.0,1.4,67.0,273.0
2014-03-23 01:00:00,83.0,138.0,47.0,71.0,1.2,44.0,177.0
2014-03-23 02:00:00,86.0,118.0,42.0,87.0,1.2,33.0,187.0
2014-03-23 03:00:00,88.0,191.0,35.0,110.0,1.5,5.0,193.0
2014-03-23 04:00:00,97.0,188.0,31.0,121.0,1.8,5.0,223.0
2014-03-23 05:00:00,107.0,194.0,30.0,121.0,1.8,2.0,257.0
2014-03-23 06:00:00,102.0,225.0,29.0,120.0,2.2,2.0,240.0
2014-03-23 07:00:00,112.0,231.0,31.0,118.0,2.2,2.0,273.0
2014-03-23 08:00:00,113.0,211.0,45.0,116.0,1.8,2.0,277.0
2014-03-23 09:00:00,122.0,243.0,48.0,112.0,1.9,4.0,302.0
2014-03-23 10:00:00,131.0,254.0,56.0,125.0,2.1,8.0,308.0
2014-03-23 11:00:00,127.0,173.0,63.0,104.0,1.7,49.0,305.0
2014-03-23 12:00:00,120.0,139.0,52.0,71.0,1.3,86.0,300.0
2014-03-23 13:00:00,115.0,125.0,45.0,54.0,1.1,115.0,283.0
2014-03-23 14:00:00,127.0,170.0,49.0,45.0,1.2,134.0,305.0
2014-03-23 15:00:00,152.0,194.0,54.0,48.0,1.2,142.0,325.0
2014-03-23 16:00:00,160.0,205.0,59.0,51.0,1.3,150.0,331.0
2014-03-23 17:00:00,164.0,210.0,57.0,55.0,1.4,148.0,334.0
2014-03-23 18:00:00,177.0,179.0,52.0,62.0,1.4,138.0,344.0
2014-03-23 19:00:00,148.0,174.0,48.0,92.0,1.5,103.0,322.0
2014-03-23 20:00:00,122.0,153.0,39.0,93.0,1.1,85.0,302.0
2014-03-23 21:00:00,133.0,166.0,46.0,102.0,1.2,72.0,310.0
2014-03-23 22:00:00,152.0,196.0,52.0,149.0,1.4,28.0,325.0
2014-03-23 23:00:00,219.0,289.0,63.0,98.0,2.1,52.0,376.0
2014-03-24 00:00:00,228.0,263.0,56.0,123.0,2.2,23.0,383.0
2014-03-24 01:00:00,231.0,252.0,56.0,127.0,2.2,12.0,385.0
2014-03-24 02:00:00,230.0,259.0,41.0,142.0,2.4,2.0,385.0
2014-03-24 03:00:00,231.0,294.0,39.0,145.0,2.5,2.0,385.0
2014-03-24 04:00:00,234.0,299.0,44.0,140.0,2.4,2.0,388.0
2014-03-24 05:00:00,244.0,336.0,41.0,132.0,2.4,2.0,395.0
2014-03-24 06:00:00,244.0,288.0,48.0,128.0,2.1,2.0,395.0
2014-03-24 07:00:00,240.0,281.0,52.0,125.0,2.2,2.0,392.0
2014-03-24 08:00:00,249.0,304.0,62.0,127.0,2.4,2.0,399.0
2014-03-24 09:00:00,265.0,314.0,82.0,120.0,2.4,6.0,412.0
2014-03-24 10:00:00,263.0,292.0,87.0,118.0,2.3,15.0,410.0
2014-03-24 11:00:00,267.0,314.0,83.0,120.0,2.3,36.0,413.0
2014-03-24 12:00:00,277.0,297.0,83.0,114.0,2.3,62.0,421.0
2014-03-24 13:00:00,236.0,253.0,76.0,110.0,2.1,93.0,389.0
2014-03-24 14:00:00,211.0,242.0,69.0,117.0,2.1,98.0,370.0
2014-03-24 15:00:00,253.0,270.0,66.0,132.0,2.0,91.0,402.0
2014-03-24 16:00:00,209.0,228.0,72.0,98.0,1.6,113.0,368.0
2014-03-24 17:00:00,160.0,186.0,75.0,80.0,1.3,116.0,331.0
2014-03-24 18:00:00,174.0,208.0,79.0,93.0,1.4,100.0,342.0
2014-03-24 19:00:00,184.0,223.0,78.0,124.0,1.6,68.0,349.0
2014-03-24 20:00:00,197.0,248.0,76.0,132.0,1.7,49.0,359.0
2014-03-24 21:00:00,206.0,269.0,68.0,173.0,1.8,7.0,366.0
2014-03-24 22:00:00,206.0,300.0,55.0,177.0,2.2,2.0,366.0
2014-03-24 23:00:00,154.0,276.0,51.0,167.0,2.2,2.0,326.0
2014-03-25 00:00:00,233.0,290.0,54.0,168.0,2.1,2.0,387.0
2014-03-25 01:00:00,255.0,324.0,55.0,170.0,2.2,2.0,404.0
2014-03-25 02:00:00,257.0,322.0,42.0,156.0,2.2,2.0,405.0
2014-03-25 03:00:00,258.0,365.0,35.0,153.0,2.2,2.0,406.0
2014-03-25 04:00:00,241.0,276.0,33.0,136.0,1.9,2.0,393.0
2014-03-25 05:00:00,235.0,260.0,41.0,131.0,1.8,2.0,388.0
2014-03-25 06:00:00,246.0,306.0,38.0,123.0,2.0,2.0,397.0
2014-03-25 07:00:00,234.0,264.0,43.0,118.0,2.0,2.0,388.0
2014-03-25 08:00:00,224.0,324.0,50.0,129.0,2.2,2.0,380.0
2014-03-25 09:00:00,229.0,272.0,69.0,134.0,2.0,3.0,384.0
2014-03-25 10:00:00,194.0,243.0,68.0,138.0,1.9,14.0,357.0
2014-03-25 11:00:00,194.0,253.0,60.0,138.0,1.9,34.0,357.0
2014-03-25 12:00:00,172.0,280.0,67.0,111.0,1.7,88.0,340.0
2014-03-25 13:00:00,252.0,272.0,72.0,109.0,1.7,118.0,402.0
2014-03-25 14:00:00,258.0,275.0,74.0,121.0,1.7,132.0,406.0
2014-03-25 15:00:00,264.0,302.0,69.0,130.0,1.7,146.0,411.0
2014-03-25 16:00:00,222.0,248.0,58.0,121.0,1.4,143.0,378.0
2014-03-25 17:00:00,192.0,208.0,52.0,114.0,1.3,140.0,355.0
2014-03-25 18:00:00,178.0,210.0,49.0,120.0,1.2,121.0,345.0
2014-03-25 19:00:00,171.0,207.0,50.0,146.0,1.4,84.0,339.0
2014-03-25 20:00:00,157.0,207.0,48.0,159.0,1.3,55.0,328.0
2014-03-25 21:00:00,141.0,166.0,44.0,129.0,1.1,59.0,316.0
2014-03-25 22:00:00,141.0,166.0,44.0,129.0,1.1,59.0,316.0
2014-03-25 23:00:00,181.0,212.0,42.0,178.0,1.5,8.0,347.0
2014-03-26 00:00:00,203.0,259.0,37.0,200.0,1.9,2.0,364.0
2014-03-26 01:00:00,219.0,285.0,35.0,201.0,1.9,2.0,376.0
2014-03-26 02:00:00,230.0,287.0,28.0,198.0,1.9,2.0,385.0
2014-03-26 03:00:00,249.0,335.0,29.0,193.0,1.7,2.0,399.0
2014-03-26 04:00:00,252.0,314.0,23.0,184.0,1.9,2.0,402.0
2014-03-26 05:00:00,256.0,318.0,21.0,184.0,2.0,2.0,405.0
2014-03-26 06:00:00,247.0,336.0,22.0,167.0,2.0,2.0,398.0
2014-03-26 07:00:00,248.0,327.0,28.0,162.0,1.9,2.0,398.0
2014-03-26 08:00:00,266.0,359.0,35.0,153.0,2.1,2.0,412.0
2014-03-26 09:00:00,280.0,356.0,54.0,154.0,2.2,2.0,423.0
2014-03-26 10:00:00,290.0,378.0,68.0,163.0,2.2,6.0,431.0
2014-03-26 11:00:00,283.0,312.0,71.0,141.0,1.9,43.0,425.0
2014-03-26 12:00:00,288.0,340.0,66.0,135.0,1.9,62.0,429.0
2014-03-26 13:00:00,304.0,341.0,62.0,135.0,1.9,80.0,442.0
2014-03-26 14:00:00,276.0,323.0,60.0,149.0,1.9,93.0,420.0
2014-03-26 15:00:00,310.0,342.0,60.0,169.0,1.8,101.0,446.0
2014-03-26 16:00:00,270.0,319.0,76.0,119.0,1.7,136.0,415.0
2014-03-26 17:00:00,296.0,349.0,91.0,114.0,2.0,138.0,435.0
2014-03-26 18:00:00,319.0,388.0,91.0,129.0,2.1,111.0,453.0
2014-03-26 19:00:00,339.0,416.0,78.0,163.0,2.1,58.0,468.0
2014-03-26 20:00:00,361.0,424.0,67.0,185.0,2.2,25.0,485.0
2014-03-26 21:00:00,378.0,448.0,62.0,202.0,2.5,2.0,498.0
2014-03-26 22:00:00,368.0,423.0,46.0,202.0,2.6,2.0,491.0
2014-03-26 23:00:00,366.0,450.0,42.0,197.0,2.9,2.0,489.0
2014-03-27 00:00:00,374.0,442.0,36.0,191.0,2.8,2.0,495.0
2014-03-27 01:00:00,393.0,461.0,35.0,198.0,2.6,2.0,510.0
2014-03-27 02:00:00,378.0,433.0,28.0,187.0,2.5,2.0,498.0
2014-03-27 03:00:00,363.0,451.0,25.0,179.0,2.4,2.0,487.0
2014-03-27 04:00:00,365.0,424.0,23.0,176.0,2.5,2.0,488.0
2014-03-27 05:00:00,371.0,412.0,21.0,171.0,2.6,2.0,493.0
2014-03-27 06:00:00,361.0,391.0,24.0,169.0,2.4,2.0,485.0
2014-03-27 07:00:00,356.0,395.0,25.0,158.0,2.3,2.0,482.0
2014-03-27 08:00:00,347.0,421.0,29.0,151.0,2.3,2.0,475.0
2014-03-27 09:00:00,340.0,430.0,40.0,150.0,2.4,2.0,469.0
2014-03-27 10:00:00,337.0,415.0,41.0,148.0,2.4,2.0,467.0
2014-03-27 11:00:00,354.0,419.0,47.0,150.0,2.5,2.0,480.0
2014-03-27 12:00:00,376.0,498.0,48.0,154.0,3.7,2.0,497.0
2014-03-27 13:00:00,422.0,525.0,59.0,154.0,5.4,2.0,532.0
2014-03-27 14:00:00,338.0,335.0,53.0,132.0,3.6,2.0,468.0
2014-03-27 15:00:00,151.0,104.0,58.0,112.0,1.6,2.0,324.0
2014-03-27 16:00:00,111.0,77.0,55.0,111.0,1.4,2.0,270.0
2014-03-27 17:00:00,93.0,110.0,48.0,107.0,1.2,2.0,210.0
2014-03-27 18:00:00,84.0,126.0,47.0,115.0,1.6,2.0,180.0
2014-03-27 19:00:00,84.0,126.0,47.0,115.0,1.6,2.0,180.0
2014-03-27 20:00:00,107.0,201.0,42.0,122.0,1.8,2.0,257.0
2014-03-27 21:00:00,117.0,225.0,40.0,123.0,2.0,2.0,290.0
2014-03-27 22:00:00,139.0,255.0,39.0,124.0,2.1,2.0,315.0
2014-03-27 23:00:00,129.0,237.0,32.0,119.0,2.0,2.0,307.0
2014-03-28 00:00:00,129.0,237.0,32.0,119.0,2.0,2.0,307.0
2014-03-28 01:00:00,140.0,231.0,33.0,111.0,1.9,2.0,315.0
2014-03-28 02:00:00,140.0,231.0,33.0,111.0,1.9,2.0,315.0
2014-03-28 03:00:00,126.0,185.0,41.0,108.0,1.7,2.0,305.0
2014-03-28 04:00:00,125.0,184.0,41.0,108.0,1.7,2.0,304.0
2014-03-28 05:00:00,141.0,227.0,43.0,110.0,1.8,2.0,316.0
2014-03-28 06:00:00,146.0,175.0,21.0,95.0,1.7,2.0,320.0
2014-03-28 07:00:00,120.0,144.0,15.0,88.0,1.7,2.0,300.0
2014-03-28 08:00:00,151.0,160.0,16.0,94.0,1.9,2.0,324.0
2014-03-28 09:00:00,128.0,148.0,24.0,98.0,1.8,2.0,306.0
2014-03-28 10:00:00,166.0,209.0,31.0,100.0,1.9,2.0,335.0
2014-03-28 11:00:00,147.0,197.0,49.0,109.0,1.9,8.0,321.0
2014-03-28 12:00:00,127.0,54.0,48.0,78.0,1.1,41.0,305.0
2014-03-28 13:00:00,94.0,39.0,38.0,62.0,0.8,58.0,213.0
2014-03-28 14:00:00,73.0,7.0,23.0,56.0,0.6,69.0,143.0
2014-03-28 15:00:00,59.0,24.0,16.0,53.0,0.4,76.0,98.0
2014-03-28 16:00:00,51.0,74.0,12.0,55.0,0.4,76.0,85.0
2014-03-28 17:00:00,60.0,134.0,12.0,65.0,0.5,72.0,123.0
2014-03-28 18:00:00,76.0,192.0,17.0,89.0,0.8,60.0,161.0
2014-03-28 19:00:00,121.0,203.0,27.0,99.0,1.5,53.0,301.0
2014-03-28 20:00:00,147.0,210.0,35.0,113.0,2.1,32.0,321.0
2014-03-28 21:00:00,158.0,197.0,37.0,120.0,2.2,15.0,329.0
2014-03-28 22:00:00,164.0,208.0,30.0,137.0,2.6,2.0,334.0
2014-03-28 23:00:00,162.0,195.0,26.0,136.0,2.6,2.0,332.0
2014-03-29 00:00:00,166.0,221.0,23.0,131.0,2.7,2.0,335.0
2014-03-29 01:00:00,131.0,12.0,22.0,111.0,1.9,4.0,308.0
2014-03-29 02:00:00,35.0,5.0,19.0,64.0,0.6,27.0,58.0
2014-03-29 03:00:00,24.0,5.0,14.0,50.0,0.3,36.0,40.0
2014-03-29 04:00:00,17.0,26.0,10.0,59.0,0.3,36.0,36.0
2014-03-29 05:00:00,26.0,63.0,9.0,59.0,0.4,3.0,63.0
2014-03-29 06:00:00,20.0,63.0,12.0,79.0,0.4,6.0,63.0
2014-03-29 07:00:00,20.0,69.0,12.0,79.0,0.4,8.0,69.0
2014-03-29 08:00:00,17.0,71.0,13.0,67.0,0.3,20.0,71.0
2014-03-29 09:00:00,17.0,85.0,10.0,47.0,0.3,40.0,85.0
2014-03-29 10:00:00,24.0,78.0,9.0,40.0,0.3,50.0,78.0
2014-03-29 11:00:00,24.0,52.0,7.0,37.0,0.2,59.0,59.0
2014-03-29 12:00:00,20.0,31.0,6.0,37.0,0.2,67.0,67.0
2014-03-29 13:00:00,11.0,28.0,7.0,39.0,0.2,72.0,72.0
2014-03-29 14:00:00,11.0,28.0,7.0,39.0,0.2,72.0,72.0
2014-03-29 15:00:00,21.0,56.0,7.0,43.0,0.2,78.0,78.0
2014-03-29 16:00:00,19.0,57.0,10.0,45.0,0.3,79.0,79.0
2014-03-29 17:00:00,11.0,32.0,9.0,45.0,0.3,81.0,81.0
2014-03-29 18:00:00,18.0,38.0,11.0,41.0,0.3,81.0,81.0
2014-03-29 19:00:00,25.0,117.0,9.0,69.0,0.4,53.0,111.0
2014-03-29 20:00:00,37.0,129.0,8.0,91.0,0.5,40.0,119.0
2014-03-29 21:00:00,42.0,149.0,10.0,110.0,0.6,23.0,133.0
2014-03-29 22:00:00,55.0,182.0,11.0,128.0,0.7,10.0,155.0
2014-03-29 23:00:00,59.0,207.0,12.0,127.0,0.7,8.0,171.0
2014-03-30 00:00:00,62.0,208.0,11.0,133.0,0.7,2.0,172.0
2014-03-30 01:00:00,65.0,250.0,11.0,137.0,0.9,2.0,200.0
2014-03-30 02:00:00,63.0,236.0,12.0,135.0,1.2,2.0,191.0
2014-03-30 03:00:00,69.0,231.0,13.0,129.0,1.1,2.0,187.0
2014-03-30 04:00:00,60.0,188.0,11.0,121.0,1.0,2.0,159.0
2014-03-30 05:00:00,55.0,137.0,12.0,113.0,1.0,2.0,125.0
2014-03-30 06:00:00,35.0,7.0,13.0,105.0,0.6,2.0,58.0
2014-03-30 07:00:00,33.0,104.0,14.0,106.0,0.8,2.0,103.0
2014-03-30 08:00:00,37.0,54.0,26.0,102.0,0.8,4.0,62.0
2014-03-30 09:00:00,37.0,94.0,31.0,95.0,0.8,12.0,94.0
2014-03-30 10:00:00,38.0,95.0,31.0,95.0,0.8,19.0,95.0
2014-03-30 11:00:00,29.0,30.0,26.0,79.0,0.5,39.0,48.0
2014-03-30 12:00:00,10.0,14.0,18.0,68.0,0.4,55.0,55.0
2014-03-30 13:00:00,17.0,25.0,11.0,62.0,0.4,66.0,66.0
2014-03-30 14:00:00,24.0,5.0,6.0,50.0,0.3,75.0,75.0
2014-03-30 15:00:00,12.0,5.0,7.0,56.0,0.3,77.0,77.0
2014-03-30 16:00:00,7.0,15.0,6.0,50.0,0.3,82.0,82.0
2014-03-30 17:00:00,19.0,38.0,5.0,60.0,0.4,74.0,74.0
2014-03-30 18:00:00,18.0,52.0,6.0,77.0,0.4,60.0,60.0
2014-03-30 19:00:00,20.0,59.0,4.0,93.0,0.5,46.0,59.0
2014-03-30 20:00:00,23.0,80.0,4.0,99.0,0.5,35.0,80.0
2014-03-30 21:00:00,25.0,113.0,7.0,112.0,0.6,18.0,109.0
2014-03-30 22:00:00,39.0,149.0,9.0,126.0,0.7,6.0,133.0
2014-03-30 23:00:00,44.0,158.0,11.0,139.0,0.8,2.0,139.0
2014-03-31 00:00:00,51.0,152.0,12.0,142.0,0.7,2.0,135.0
2014-03-31 01:00:00,62.0,155.0,14.0,141.0,0.8,2.0,137.0
2014-03-31 02:00:00,81.0,234.0,21.0,143.0,0.9,2.0,189.0
2014-03-31 03:00:00,131.0,289.0,26.0,116.0,1.2,24.0,308.0
2014-03-31 04:00:00,161.0,450.0,25.0,136.0,1.5,7.0,425.0
2014-03-31 05:00:00,137.0,216.0,30.0,134.0,1.5,2.0,313.0
2014-03-31 06:00:00,127.0,242.0,30.0,141.0,1.7,2.0,305.0
2014-03-31 07:00:00,120.0,237.0,28.0,139.0,1.7,2.0,300.0
2014-03-31 08:00:00,130.0,269.0,33.0,138.0,1.9,2.0,308.0
2014-03-31 09:00:00,147.0,248.0,40.0,139.0,2.1,3.0,321.0
2014-03-31 10:00:00,164.0,272.0,48.0,139.0,2.3,9.0,334.0
2014-03-31 11:00:00,205.0,372.0,52.0,139.0,2.9,20.0,365.0
2014-03-31 12:00:00,231.0,316.0,64.0,135.0,3.1,33.0,385.0
2014-03-31 13:00:00,244.0,313.0,63.0,140.0,3.1,45.0,395.0
2014-03-31 14:00:00,245.0,319.0,67.0,140.0,3.2,58.0,396.0
2014-03-31 15:00:00,185.0,176.0,52.0,117.0,2.3,73.0,350.0
2014-03-31 16:00:00,96.0,89.0,31.0,86.0,1.3,78.0,220.0
2014-03-31 17:00:00,58.0,35.0,17.0,62.0,0.6,79.0,97.0
2014-03-31 18:00:00,36.0,89.0,14.0,62.0,0.6,70.0,89.0
2014-03-31 19:00:00,73.0,108.0,16.0,102.0,1.0,49.0,143.0
2014-03-31 20:00:00,93.0,123.0,16.0,123.0,1.2,31.0,210.0
2014-03-31 21:00:00,97.0,99.0,14.0,135.0,1.3,15.0,223.0
2014-03-31 22:00:00,78.0,104.0,15.0,155.0,1.5,2.0,160.0
2014-03-31 23:00:00,106.0,127.0,13.0,153.0,1.4,2.0,253.0
2014-04-01 00:00:00,124.0,193.0,12.0,155.0,1.6,2.0,303.0
2014-04-01 01:00:00,164.0,238.0,10.0,141.0,1.6,2.0,334.0
2014-04-01 02:00:00,164.0,176.0,8.0,127.0,1.5,2.0,334.0
2014-04-01 03:00:00,166.0,178.0,7.0,126.0,1.3,2.0,335.0
2014-04-01 04:00:00,141.0,158.0,7.0,125.0,1.4,2.0,316.0
2014-04-01 05:00:00,164.0,167.0,7.0,110.0,1.4,2.0,334.0
2014-04-01 06:00:00,164.0,167.0,7.0,110.0,1.4,2.0,334.0
2014-04-01 07:00:00,145.0,113.0,7.0,111.0,1.2,2.0,319.0
2014-04-01 08:00:00,128.0,174.0,14.0,112.0,1.3,2.0,306.0
2014-04-01 09:00:00,205.0,303.0,29.0,118.0,1.6,4.0,365.0
2014-04-01 10:00:00,207.0,179.0,43.0,114.0,1.5,23.0,367.0
2014-04-01 11:00:00,161.0,103.0,44.0,102.0,1.2,49.0,332.0
2014-04-01 12:00:00,139.0,71.0,35.0,104.0,1.1,61.0,315.0
2014-04-01 13:00:00,150.0,64.0,28.0,115.0,1.1,73.0,323.0
2014-04-01 14:00:00,139.0,50.0,20.0,115.0,1.0,86.0,315.0
2014-04-01 15:00:00,94.0,19.0,16.0,94.0,0.7,105.0,213.0
2014-04-01 16:00:00,77.0,21.0,13.0,84.0,0.7,106.0,157.0
2014-04-01 17:00:00,41.0,41.0,10.0,82.0,0.6,102.0,103.0
2014-04-01 18:00:00,57.0,117.0,9.0,90.0,0.6,96.0,111.0
2014-04-01 19:00:00,55.0,73.0,11.0,106.0,0.7,74.0,92.0
2014-04-01 20:00:00,66.0,145.0,16.0,105.0,0.7,74.0,130.0
2014-04-01 21:00:00,73.0,110.0,16.0,117.0,0.8,50.0,143.0
2014-04-01 22:00:00,81.0,162.0,23.0,144.0,0.9,24.0,170.0
2014-04-01 23:00:00,100.0,175.0,29.0,130.0,0.9,28.0,233.0
2014-04-02 00:00:00,105.0,185.0,29.0,129.0,0.9,21.0,250.0
2014-04-02 01:00:00,116.0,211.0,27.0,131.0,0.9,10.0,287.0
2014-04-02 02:00:00,115.0,193.0,24.0,123.0,0.9,10.0,283.0
